gap_id,type,lineage_or_auth_gap_id,risk_tier,classification,priority_rank,recommended_action
nsgap-0e7bca13914a,auth_gap,nsgap-0e7bca13914a,MEDIUM,no_guard,862,MEDIUM: add authentication guard
nsgap-7253e7ed6f06,auth_gap,nsgap-7253e7ed6f06,MEDIUM,no_guard,863,MEDIUM: add authentication guard
nsgap-fac4b8da84ac,auth_gap,nsgap-fac4b8da84ac,MEDIUM,no_guard,864,MEDIUM: add authentication guard
nsgap-74fc65d2ff94,auth_gap,nsgap-74fc65d2ff94,MEDIUM,no_guard,865,MEDIUM: add authentication guard
nsgap-7166aa1edc56,auth_gap,nsgap-7166aa1edc56,MEDIUM,no_guard,866,MEDIUM: add authentication guard
nsgap-f9d059131c50,auth_gap,nsgap-f9d059131c50,MEDIUM,no_guard,867,MEDIUM: add authentication guard
nsgap-de710a57d91c,auth_gap,nsgap-de710a57d91c,MEDIUM,no_guard,868,MEDIUM: add authentication guard
nsgap-94a14cc96173,auth_gap,nsgap-94a14cc96173,MEDIUM,no_guard,869,MEDIUM: add authentication guard
nsgap-a66857b5e804,auth_gap,nsgap-a66857b5e804,MEDIUM,no_guard,870,MEDIUM: add authentication guard
nsgap-28339679374f,auth_gap,nsgap-28339679374f,MEDIUM,no_guard,871,MEDIUM: add authentication guard
nsgap-6de773389483,auth_gap,nsgap-6de773389483,MEDIUM,no_guard,872,MEDIUM: add authentication guard
nsgap-143f19d79312,auth_gap,nsgap-143f19d79312,MEDIUM,no_guard,873,MEDIUM: add authentication guard
nsgap-65736157302f,auth_gap,nsgap-65736157302f,MEDIUM,no_guard,874,MEDIUM: add authentication guard
nsgap-d148086079bc,auth_gap,nsgap-d148086079bc,MEDIUM,no_guard,875,MEDIUM: add authentication guard
nsgap-f89c61af916e,auth_gap,nsgap-f89c61af916e,MEDIUM,no_guard,876,MEDIUM: add authentication guard
nsgap-5d1fcbd74551,auth_gap,nsgap-5d1fcbd74551,MEDIUM,no_guard,877,MEDIUM: add authentication guard
nsgap-124092084bde,auth_gap,nsgap-124092084bde,MEDIUM,no_guard,878,MEDIUM: add authentication guard
nsgap-d4d77c59a76c,auth_gap,nsgap-d4d77c59a76c,MEDIUM,no_guard,879,MEDIUM: add authentication guard
nsgap-e85be9712f4f,auth_gap,nsgap-e85be9712f4f,MEDIUM,no_guard,880,MEDIUM: add authentication guard
nsgap-0714ac35d7ec,auth_gap,nsgap-0714ac35d7ec,MEDIUM,no_guard,881,MEDIUM: add authentication guard
nsgap-1df8c3c892b7,auth_gap,nsgap-1df8c3c892b7,MEDIUM,no_guard,882,MEDIUM: add authentication guard
nsgap-de0ad712e854,auth_gap,nsgap-de0ad712e854,MEDIUM,no_guard,883,MEDIUM: add authentication guard
nsgap-d5456e6e5e70,auth_gap,nsgap-d5456e6e5e70,MEDIUM,no_guard,884,MEDIUM: add authentication guard
nsgap-c175be8a8e2c,auth_gap,nsgap-c175be8a8e2c,MEDIUM,no_guard,885,MEDIUM: add authentication guard
nsgap-b4050e7ce546,auth_gap,nsgap-b4050e7ce546,MEDIUM,no_guard,886,MEDIUM: add authentication guard
nsgap-59b3b7dacac9,auth_gap,nsgap-59b3b7dacac9,MEDIUM,no_guard,887,MEDIUM: add authentication guard
nsgap-8f5624614587,auth_gap,nsgap-8f5624614587,MEDIUM,no_guard,888,MEDIUM: add authentication guard
nsgap-47eb8a8b214a,auth_gap,nsgap-47eb8a8b214a,MEDIUM,no_guard,889,MEDIUM: add authentication guard
nsgap-0d8c1308a5c7,auth_gap,nsgap-0d8c1308a5c7,MEDIUM,no_guard,890,MEDIUM: add authentication guard
nsgap-3b851da6eab8,auth_gap,nsgap-3b851da6eab8,MEDIUM,no_guard,891,MEDIUM: add authentication guard
nsgap-4899a781b7ba,auth_gap,nsgap-4899a781b7ba,MEDIUM,no_guard,892,MEDIUM: add authentication guard
nsgap-9292a3edb7d0,auth_gap,nsgap-9292a3edb7d0,MEDIUM,no_guard,893,MEDIUM: add authentication guard
nsgap-daa06f97eee9,auth_gap,nsgap-daa06f97eee9,MEDIUM,no_guard,894,MEDIUM: add authentication guard
nsgap-8818b2af66c8,auth_gap,nsgap-8818b2af66c8,MEDIUM,no_guard,895,MEDIUM: add authentication guard
nsgap-b3515733b240,auth_gap,nsgap-b3515733b240,MEDIUM,no_guard,896,MEDIUM: add authentication guard
nsgap-1afceb35de93,auth_gap,nsgap-1afceb35de93,MEDIUM,no_guard,897,MEDIUM: add authentication guard
nsgap-2bedd73ee045,auth_gap,nsgap-2bedd73ee045,MEDIUM,no_guard,898,MEDIUM: add authentication guard
nsgap-34127528ee43,auth_gap,nsgap-34127528ee43,MEDIUM,no_guard,899,MEDIUM: add authentication guard
nsgap-0bc87f4c9122,auth_gap,nsgap-0bc87f4c9122,MEDIUM,no_guard,900,MEDIUM: add authentication guard
nsgap-5a57187fb38f,auth_gap,nsgap-5a57187fb38f,MEDIUM,no_guard,901,MEDIUM: add authentication guard
nsgap-47d792016065,auth_gap,nsgap-47d792016065,MEDIUM,no_guard,902,MEDIUM: add authentication guard
nsgap-d7a20637ca0b,auth_gap,nsgap-d7a20637ca0b,MEDIUM,no_guard,903,MEDIUM: add authentication guard
nsgap-a1fe66bbaf18,auth_gap,nsgap-a1fe66bbaf18,MEDIUM,no_guard,904,MEDIUM: add authentication guard
nsgap-f9cc577f5850,auth_gap,nsgap-f9cc577f5850,MEDIUM,no_guard,905,MEDIUM: add authentication guard
nsgap-368d3d9c900e,auth_gap,nsgap-368d3d9c900e,MEDIUM,no_guard,906,MEDIUM: add authentication guard
nsgap-ec9b244b9b96,auth_gap,nsgap-ec9b244b9b96,MEDIUM,no_guard,907,MEDIUM: add authentication guard
nsgap-181fbbdf8578,auth_gap,nsgap-181fbbdf8578,MEDIUM,no_guard,908,MEDIUM: add authentication guard
nsgap-a6ebfa110d09,auth_gap,nsgap-a6ebfa110d09,MEDIUM,no_guard,909,MEDIUM: add authentication guard
nsgap-e07362802b6a,auth_gap,nsgap-e07362802b6a,MEDIUM,no_guard,910,MEDIUM: add authentication guard
nsgap-42968dd0e916,auth_gap,nsgap-42968dd0e916,MEDIUM,no_guard,911,MEDIUM: add authentication guard
nsgap-b3ea94f87434,auth_gap,nsgap-b3ea94f87434,MEDIUM,no_guard,912,MEDIUM: add authentication guard
nsgap-94491ed3fe92,auth_gap,nsgap-94491ed3fe92,MEDIUM,no_guard,913,MEDIUM: add authentication guard
nsgap-0d9b71ce733a,auth_gap,nsgap-0d9b71ce733a,MEDIUM,no_guard,914,MEDIUM: add authentication guard
nsgap-200615517d83,auth_gap,nsgap-200615517d83,MEDIUM,no_guard,915,MEDIUM: add authentication guard
nsgap-6d2e824d7ff3,auth_gap,nsgap-6d2e824d7ff3,MEDIUM,no_guard,916,MEDIUM: add authentication guard
nsgap-d814e531e6e6,auth_gap,nsgap-d814e531e6e6,MEDIUM,no_guard,917,MEDIUM: add authentication guard
nsgap-b162bfd8797c,auth_gap,nsgap-b162bfd8797c,MEDIUM,no_guard,918,MEDIUM: add authentication guard
nsgap-7dc6d395ba4e,auth_gap,nsgap-7dc6d395ba4e,MEDIUM,no_guard,919,MEDIUM: add authentication guard
nsgap-8dcf4134a6b4,auth_gap,nsgap-8dcf4134a6b4,MEDIUM,no_guard,920,MEDIUM: add authentication guard
nsgap-f40c93ebd7dd,auth_gap,nsgap-f40c93ebd7dd,MEDIUM,no_guard,921,MEDIUM: add authentication guard
nsgap-416de4afa302,auth_gap,nsgap-416de4afa302,MEDIUM,no_guard,922,MEDIUM: add authentication guard
nsgap-66f270d05ab5,auth_gap,nsgap-66f270d05ab5,MEDIUM,no_guard,923,MEDIUM: add authentication guard
nsgap-054e43a4983e,auth_gap,nsgap-054e43a4983e,MEDIUM,no_guard,924,MEDIUM: add authentication guard
nsgap-7c2dc69dd42d,auth_gap,nsgap-7c2dc69dd42d,MEDIUM,no_guard,925,MEDIUM: add authentication guard
nsgap-343a82b6d072,auth_gap,nsgap-343a82b6d072,MEDIUM,no_guard,926,MEDIUM: add authentication guard
nsgap-38b35e0de617,auth_gap,nsgap-38b35e0de617,MEDIUM,no_guard,927,MEDIUM: add authentication guard
nsgap-5203ee2925df,auth_gap,nsgap-5203ee2925df,MEDIUM,no_guard,928,MEDIUM: add authentication guard
nsgap-7637f6cecb5f,auth_gap,nsgap-7637f6cecb5f,MEDIUM,no_guard,929,MEDIUM: add authentication guard
nsgap-123fde5c3c45,auth_gap,nsgap-123fde5c3c45,MEDIUM,no_guard,930,MEDIUM: add authentication guard
nsgap-d5bbc00ee941,auth_gap,nsgap-d5bbc00ee941,MEDIUM,no_guard,931,MEDIUM: add authentication guard
nsgap-60ac8993c649,auth_gap,nsgap-60ac8993c649,MEDIUM,no_guard,932,MEDIUM: add authentication guard
nsgap-a7f48da46399,auth_gap,nsgap-a7f48da46399,MEDIUM,no_guard,933,MEDIUM: add authentication guard
nsgap-ca650fbc02e5,auth_gap,nsgap-ca650fbc02e5,MEDIUM,no_guard,934,MEDIUM: add authentication guard
nsgap-b653a3e1774a,auth_gap,nsgap-b653a3e1774a,MEDIUM,no_guard,935,MEDIUM: add authentication guard
nsgap-241b4f373497,auth_gap,nsgap-241b4f373497,MEDIUM,no_guard,936,MEDIUM: add authentication guard
nsgap-fabee52a3098,auth_gap,nsgap-fabee52a3098,MEDIUM,no_guard,937,MEDIUM: add authentication guard
nsgap-b9973bd37ed1,auth_gap,nsgap-b9973bd37ed1,MEDIUM,no_guard,938,MEDIUM: add authentication guard
nsgap-a1a6b775f936,auth_gap,nsgap-a1a6b775f936,MEDIUM,no_guard,939,MEDIUM: add authentication guard
nsgap-6b3af689a8ff,auth_gap,nsgap-6b3af689a8ff,MEDIUM,no_guard,940,MEDIUM: add authentication guard
nsgap-5864e0d78f3d,auth_gap,nsgap-5864e0d78f3d,MEDIUM,no_guard,941,MEDIUM: add authentication guard
nsgap-85e1c64be83e,auth_gap,nsgap-85e1c64be83e,MEDIUM,no_guard,942,MEDIUM: add authentication guard
nsgap-a762a2ec9e34,auth_gap,nsgap-a762a2ec9e34,MEDIUM,no_guard,943,MEDIUM: add authentication guard
nsgap-cf38fa6f2e96,auth_gap,nsgap-cf38fa6f2e96,MEDIUM,no_guard,944,MEDIUM: add authentication guard
nsgap-f6f7406b9385,auth_gap,nsgap-f6f7406b9385,MEDIUM,no_guard,945,MEDIUM: add authentication guard
nsgap-4fa69919bc37,auth_gap,nsgap-4fa69919bc37,MEDIUM,no_guard,946,MEDIUM: add authentication guard
nsgap-33e6d1a78221,auth_gap,nsgap-33e6d1a78221,MEDIUM,no_guard,947,MEDIUM: add authentication guard
nsgap-cec904ac7a47,auth_gap,nsgap-cec904ac7a47,MEDIUM,no_guard,948,MEDIUM: add authentication guard
nsgap-15471f8c1ed7,auth_gap,nsgap-15471f8c1ed7,MEDIUM,no_guard,949,MEDIUM: add authentication guard
nsgap-029714b10d73,auth_gap,nsgap-029714b10d73,MEDIUM,no_guard,950,MEDIUM: add authentication guard
nsgap-b05e24f66ea1,auth_gap,nsgap-b05e24f66ea1,MEDIUM,no_guard,951,MEDIUM: add authentication guard
nsgap-466a77b0b540,auth_gap,nsgap-466a77b0b540,MEDIUM,no_guard,952,MEDIUM: add authentication guard
nsgap-9ffecd35f8d0,auth_gap,nsgap-9ffecd35f8d0,MEDIUM,no_guard,953,MEDIUM: add authentication guard
nsgap-c336e070ef55,auth_gap,nsgap-c336e070ef55,MEDIUM,no_guard,954,MEDIUM: add authentication guard
nsgap-368c32933fc6,auth_gap,nsgap-368c32933fc6,MEDIUM,no_guard,955,MEDIUM: add authentication guard
nsgap-89decfc9e6ac,auth_gap,nsgap-89decfc9e6ac,MEDIUM,no_guard,956,MEDIUM: add authentication guard
nsgap-4b848d52ada6,auth_gap,nsgap-4b848d52ada6,MEDIUM,no_guard,957,MEDIUM: add authentication guard
nsgap-ea63ae802e63,auth_gap,nsgap-ea63ae802e63,MEDIUM,no_guard,958,MEDIUM: add authentication guard
nsgap-42313f009d3e,auth_gap,nsgap-42313f009d3e,MEDIUM,no_guard,959,MEDIUM: add authentication guard
nsgap-f698add425d0,auth_gap,nsgap-f698add425d0,MEDIUM,no_guard,960,MEDIUM: add authentication guard
nsgap-df1fc69c460a,auth_gap,nsgap-df1fc69c460a,MEDIUM,no_guard,961,MEDIUM: add authentication guard
nsgap-5a91dbba66b5,auth_gap,nsgap-5a91dbba66b5,MEDIUM,no_guard,962,MEDIUM: add authentication guard
nsgap-9eb63b1f7635,auth_gap,nsgap-9eb63b1f7635,MEDIUM,no_guard,963,MEDIUM: add authentication guard
nsgap-8f7db0c93dc1,auth_gap,nsgap-8f7db0c93dc1,MEDIUM,no_guard,964,MEDIUM: add authentication guard
nsgap-f755b7506c1f,auth_gap,nsgap-f755b7506c1f,MEDIUM,no_guard,965,MEDIUM: add authentication guard
nsgap-290c7823e3b6,auth_gap,nsgap-290c7823e3b6,MEDIUM,no_guard,966,MEDIUM: add authentication guard
nsgap-9031f5c09870,auth_gap,nsgap-9031f5c09870,MEDIUM,no_guard,967,MEDIUM: add authentication guard
nsgap-ee085091ed1c,auth_gap,nsgap-ee085091ed1c,MEDIUM,no_guard,968,MEDIUM: add authentication guard
nsgap-17359ea7a991,auth_gap,nsgap-17359ea7a991,MEDIUM,no_guard,969,MEDIUM: add authentication guard
nsgap-8da992459bdd,auth_gap,nsgap-8da992459bdd,MEDIUM,no_guard,970,MEDIUM: add authentication guard
nsgap-4d7b005139e0,auth_gap,nsgap-4d7b005139e0,MEDIUM,no_guard,971,MEDIUM: add authentication guard
nsgap-8d0daf5bf098,auth_gap,nsgap-8d0daf5bf098,MEDIUM,no_guard,972,MEDIUM: add authentication guard
nsgap-02a1dc05862f,auth_gap,nsgap-02a1dc05862f,MEDIUM,no_guard,973,MEDIUM: add authentication guard
nsgap-9bfa4ea06c65,auth_gap,nsgap-9bfa4ea06c65,MEDIUM,no_guard,974,MEDIUM: add authentication guard
nsgap-08a6f18b2d3f,auth_gap,nsgap-08a6f18b2d3f,MEDIUM,no_guard,975,MEDIUM: add authentication guard
nsgap-6322c2212b4f,auth_gap,nsgap-6322c2212b4f,MEDIUM,no_guard,976,MEDIUM: add authentication guard
nsgap-aca3304484c5,auth_gap,nsgap-aca3304484c5,MEDIUM,no_guard,977,MEDIUM: add authentication guard
nsgap-bf1df77b6087,auth_gap,nsgap-bf1df77b6087,MEDIUM,no_guard,978,MEDIUM: add authentication guard
nsgap-d84f95a59c15,auth_gap,nsgap-d84f95a59c15,MEDIUM,no_guard,979,MEDIUM: add authentication guard
nsgap-3953694647e7,auth_gap,nsgap-3953694647e7,MEDIUM,no_guard,980,MEDIUM: add authentication guard
nsgap-4b60dc5814d6,auth_gap,nsgap-4b60dc5814d6,MEDIUM,no_guard,981,MEDIUM: add authentication guard
nsgap-e5a9ed33037e,auth_gap,nsgap-e5a9ed33037e,MEDIUM,no_guard,982,MEDIUM: add authentication guard
nsgap-f279c376505f,auth_gap,nsgap-f279c376505f,MEDIUM,no_guard,983,MEDIUM: add authentication guard
nsgap-21cef9c6d051,auth_gap,nsgap-21cef9c6d051,MEDIUM,no_guard,984,MEDIUM: add authentication guard
nsgap-375aed275947,auth_gap,nsgap-375aed275947,MEDIUM,no_guard,985,MEDIUM: add authentication guard
nsgap-73aebb16d5cf,auth_gap,nsgap-73aebb16d5cf,MEDIUM,no_guard,986,MEDIUM: add authentication guard
nsgap-5341477b169f,auth_gap,nsgap-5341477b169f,MEDIUM,no_guard,987,MEDIUM: add authentication guard
nsgap-5d089bda9303,auth_gap,nsgap-5d089bda9303,MEDIUM,no_guard,988,MEDIUM: add authentication guard
nsgap-4d34151846a8,auth_gap,nsgap-4d34151846a8,MEDIUM,no_guard,989,MEDIUM: add authentication guard
nsgap-6455d58bcf74,auth_gap,nsgap-6455d58bcf74,MEDIUM,no_guard,990,MEDIUM: add authentication guard
nsgap-b896e8e56454,auth_gap,nsgap-b896e8e56454,MEDIUM,no_guard,991,MEDIUM: add authentication guard
nsgap-ffb07645a746,auth_gap,nsgap-ffb07645a746,MEDIUM,no_guard,992,MEDIUM: add authentication guard
nsgap-ccfb914ac4f3,auth_gap,nsgap-ccfb914ac4f3,MEDIUM,no_guard,993,MEDIUM: add authentication guard
nsgap-fea10b4a3e92,auth_gap,nsgap-fea10b4a3e92,MEDIUM,no_guard,994,MEDIUM: add authentication guard
nsgap-35dd7489dfd3,auth_gap,nsgap-35dd7489dfd3,MEDIUM,no_guard,995,MEDIUM: add authentication guard
nsgap-65b434813812,auth_gap,nsgap-65b434813812,MEDIUM,no_guard,996,MEDIUM: add authentication guard
nsgap-c6e67d01e6cc,auth_gap,nsgap-c6e67d01e6cc,MEDIUM,no_guard,997,MEDIUM: add authentication guard
nsgap-b5da91cb0cd9,auth_gap,nsgap-b5da91cb0cd9,MEDIUM,no_guard,998,MEDIUM: add authentication guard
nsgap-3919237eb210,auth_gap,nsgap-3919237eb210,MEDIUM,no_guard,999,MEDIUM: add authentication guard
nsgap-210def09bf77,auth_gap,nsgap-210def09bf77,MEDIUM,no_guard,1000,MEDIUM: add authentication guard
nsgap-b5f3e6766443,auth_gap,nsgap-b5f3e6766443,MEDIUM,no_guard,1001,MEDIUM: add authentication guard
nsgap-06ea92d518ec,auth_gap,nsgap-06ea92d518ec,MEDIUM,no_guard,1002,MEDIUM: add authentication guard
nsgap-8f107b5928ba,auth_gap,nsgap-8f107b5928ba,MEDIUM,no_guard,1003,MEDIUM: add authentication guard
nsgap-dc31523ebc2d,auth_gap,nsgap-dc31523ebc2d,MEDIUM,no_guard,1004,MEDIUM: add authentication guard
nsgap-d59008ee894d,auth_gap,nsgap-d59008ee894d,MEDIUM,no_guard,1005,MEDIUM: add authentication guard
nsgap-797410c071b1,auth_gap,nsgap-797410c071b1,MEDIUM,no_guard,1006,MEDIUM: add authentication guard
nsgap-6cd345b745fe,auth_gap,nsgap-6cd345b745fe,MEDIUM,no_guard,1007,MEDIUM: add authentication guard
nsgap-5f0907207c7f,auth_gap,nsgap-5f0907207c7f,MEDIUM,no_guard,1008,MEDIUM: add authentication guard
nsgap-24d7ef8d4593,auth_gap,nsgap-24d7ef8d4593,MEDIUM,no_guard,1009,MEDIUM: add authentication guard
nsgap-a38cbceb86fa,auth_gap,nsgap-a38cbceb86fa,MEDIUM,no_guard,1010,MEDIUM: add authentication guard
nsgap-b9c22288df28,auth_gap,nsgap-b9c22288df28,MEDIUM,no_guard,1011,MEDIUM: add authentication guard
nsgap-e464d5b8a10d,auth_gap,nsgap-e464d5b8a10d,MEDIUM,no_guard,1012,MEDIUM: add authentication guard
nsgap-8d61db87bd65,auth_gap,nsgap-8d61db87bd65,MEDIUM,no_guard,1013,MEDIUM: add authentication guard
nsgap-378161b5a4fd,auth_gap,nsgap-378161b5a4fd,MEDIUM,no_guard,1014,MEDIUM: add authentication guard
nsgap-5f15e340a511,auth_gap,nsgap-5f15e340a511,MEDIUM,no_guard,1015,MEDIUM: add authentication guard
nsgap-f30d735d6255,auth_gap,nsgap-f30d735d6255,MEDIUM,no_guard,1016,MEDIUM: add authentication guard
nsgap-d86b684ae181,auth_gap,nsgap-d86b684ae181,MEDIUM,no_guard,1017,MEDIUM: add authentication guard
nsgap-2522d6fe2521,auth_gap,nsgap-2522d6fe2521,MEDIUM,no_guard,1018,MEDIUM: add authentication guard
nsgap-2bbf042890d3,auth_gap,nsgap-2bbf042890d3,MEDIUM,no_guard,1019,MEDIUM: add authentication guard
nsgap-bffd1410ee83,auth_gap,nsgap-bffd1410ee83,MEDIUM,no_guard,1020,MEDIUM: add authentication guard
nsgap-bedde8700511,auth_gap,nsgap-bedde8700511,MEDIUM,no_guard,1021,MEDIUM: add authentication guard
nsgap-23823bfa347e,auth_gap,nsgap-23823bfa347e,MEDIUM,no_guard,1022,MEDIUM: add authentication guard
nsgap-60da4a31741b,auth_gap,nsgap-60da4a31741b,MEDIUM,no_guard,1023,MEDIUM: add authentication guard
nsgap-7e293ee364cc,auth_gap,nsgap-7e293ee364cc,MEDIUM,no_guard,1024,MEDIUM: add authentication guard
nsgap-513535fd5952,auth_gap,nsgap-513535fd5952,MEDIUM,no_guard,1025,MEDIUM: add authentication guard
nsgap-681a8c3b1813,auth_gap,nsgap-681a8c3b1813,MEDIUM,no_guard,1026,MEDIUM: add authentication guard
nsgap-86a8ff190412,auth_gap,nsgap-86a8ff190412,MEDIUM,no_guard,1027,MEDIUM: add authentication guard
nsgap-1b759f46d033,auth_gap,nsgap-1b759f46d033,MEDIUM,no_guard,1028,MEDIUM: add authentication guard
nsgap-a047df18d443,auth_gap,nsgap-a047df18d443,MEDIUM,no_guard,1029,MEDIUM: add authentication guard
nsgap-b13bd9368719,auth_gap,nsgap-b13bd9368719,MEDIUM,no_guard,1030,MEDIUM: add authentication guard
nsgap-ba127a5d16bf,auth_gap,nsgap-ba127a5d16bf,MEDIUM,no_guard,1031,MEDIUM: add authentication guard
nsgap-be489e837636,auth_gap,nsgap-be489e837636,MEDIUM,no_guard,1032,MEDIUM: add authentication guard
nsgap-d36d3f507e07,auth_gap,nsgap-d36d3f507e07,MEDIUM,no_guard,1033,MEDIUM: add authentication guard
nsgap-bb60fd48a1fc,auth_gap,nsgap-bb60fd48a1fc,MEDIUM,no_guard,1034,MEDIUM: add authentication guard
nsgap-6028288f9621,auth_gap,nsgap-6028288f9621,MEDIUM,no_guard,1035,MEDIUM: add authentication guard
nsgap-1d7a24505217,auth_gap,nsgap-1d7a24505217,MEDIUM,no_guard,1036,MEDIUM: add authentication guard
nsgap-77ca5cf2fc5f,auth_gap,nsgap-77ca5cf2fc5f,MEDIUM,no_guard,1037,MEDIUM: add authentication guard
nsgap-ec251cc22509,auth_gap,nsgap-ec251cc22509,MEDIUM,no_guard,1038,MEDIUM: add authentication guard
nsgap-7f9c1bd31280,auth_gap,nsgap-7f9c1bd31280,MEDIUM,no_guard,1039,MEDIUM: add authentication guard
nsgap-4aa33698a2d4,auth_gap,nsgap-4aa33698a2d4,MEDIUM,no_guard,1040,MEDIUM: add authentication guard
nsgap-76e735d105b2,auth_gap,nsgap-76e735d105b2,MEDIUM,no_guard,1041,MEDIUM: add authentication guard
nsgap-7f0b46dc796e,auth_gap,nsgap-7f0b46dc796e,MEDIUM,no_guard,1042,MEDIUM: add authentication guard
nsgap-f705baa5649c,auth_gap,nsgap-f705baa5649c,MEDIUM,no_guard,1043,MEDIUM: add authentication guard
nsgap-533ca42a694b,auth_gap,nsgap-533ca42a694b,MEDIUM,no_guard,1044,MEDIUM: add authentication guard
nsgap-1c243387574d,auth_gap,nsgap-1c243387574d,MEDIUM,no_guard,1045,MEDIUM: add authentication guard
nsgap-880e65f30b74,auth_gap,nsgap-880e65f30b74,MEDIUM,no_guard,1046,MEDIUM: add authentication guard
nsgap-98dd4be81dc6,auth_gap,nsgap-98dd4be81dc6,MEDIUM,no_guard,1047,MEDIUM: add authentication guard
nsgap-8e157cf19c0d,auth_gap,nsgap-8e157cf19c0d,MEDIUM,no_guard,1048,MEDIUM: add authentication guard
nsgap-950b47d5c8db,auth_gap,nsgap-950b47d5c8db,MEDIUM,no_guard,1049,MEDIUM: add authentication guard
nsgap-76355ff9539b,auth_gap,nsgap-76355ff9539b,MEDIUM,no_guard,1050,MEDIUM: add authentication guard
nsgap-3f31469104d8,auth_gap,nsgap-3f31469104d8,MEDIUM,no_guard,1051,MEDIUM: add authentication guard
nsgap-1df3078ae40b,auth_gap,nsgap-1df3078ae40b,MEDIUM,no_guard,1052,MEDIUM: add authentication guard
nsgap-979763640724,auth_gap,nsgap-979763640724,MEDIUM,no_guard,1053,MEDIUM: add authentication guard
nsgap-60ddec44c6a4,auth_gap,nsgap-60ddec44c6a4,MEDIUM,no_guard,1054,MEDIUM: add authentication guard
nsgap-d0eab4dc55cd,auth_gap,nsgap-d0eab4dc55cd,MEDIUM,no_guard,1055,MEDIUM: add authentication guard
nsgap-f88dd3be81d7,auth_gap,nsgap-f88dd3be81d7,MEDIUM,no_guard,1056,MEDIUM: add authentication guard
nsgap-10e5837a9828,auth_gap,nsgap-10e5837a9828,MEDIUM,no_guard,1057,MEDIUM: add authentication guard
nsgap-e01ea5cf3696,auth_gap,nsgap-e01ea5cf3696,MEDIUM,no_guard,1058,MEDIUM: add authentication guard
nsgap-f5c8806325bf,auth_gap,nsgap-f5c8806325bf,MEDIUM,no_guard,1059,MEDIUM: add authentication guard
nsgap-27a7ddb951b3,auth_gap,nsgap-27a7ddb951b3,MEDIUM,no_guard,1060,MEDIUM: add authentication guard
